soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source,suitability_probability,suitable
6.0,598,73,35243,32.5,97,Pineapple,augmented_smote,0.9967,True
6.0,570,73,37101,32.9,99,Pineapple,augmented_smote,0.9933,True
5.5,444,76,19804,31.3,98,Pineapple,augmented_smote,0.9867,True
5.5,458,76,15534,30.6,96,Pineapple,augmented_smote,0.99,True
4.5,586,73,35183,33.5,98,Pineapple,augmented_smote,1.0,True
6.0,490,75,27169,32.0,99,Pineapple,augmented_smote,0.9967,True
5.4,467,76,14933,30.6,95,Pineapple,augmented_smote,0.9967,True
6.0,613,72,42030,33.7,99,Pineapple,augmented_smote,0.9767,True
5.3,521,77,3472,28.9,86,Pineapple,augmented_smote,0.9272,True
5.3,515,77,3927,29.0,87,Pineapple,augmented_smote,0.9867,True
5.4,507,77,2865,28.7,87,Pineapple,augmented_smote,0.9967,True
6.0,579,74,25955,31.5,93,Pineapple,augmented_smote,0.9833,True
4.9,536,75,16898,30.7,92,Pineapple,augmented_smote,0.97,True
4.8,508,75,29019,32.6,99,Pineapple,augmented_smote,1.0,True
5.5,452,76,18421,31.1,97,Pineapple,augmented_smote,0.9933,True
5.4,507,77,2867,28.7,87,Pineapple,augmented_smote,0.9967,True
5.4,468,76,14623,30.5,94,Pineapple,augmented_smote,1.0,True
6.0,607,73,41127,33.8,99,Pineapple,augmented_smote,0.9867,True
5.0,600,73,40034,34.0,99,Pineapple,augmented_smote,0.9833,True
6.0,592,73,33203,32.2,96,Pineapple,augmented_smote,0.9967,True
5.2,528,77,6734,29.4,87,Pineapple,augmented_smote,0.8607,True
5.2,472,75,24769,32.0,99,Pineapple,augmented_smote,0.9967,True
5.9,459,76,23366,31.7,99,Pineapple,augmented_smote,0.9933,True
5.3,507,77,5694,29.0,89,Pineapple,augmented_smote,0.9767,True
4.5,550,74,33932,33.4,99,Pineapple,augmented_smote,1.0,True
4.5,577,74,32397,33.1,97,Pineapple,augmented_smote,0.9967,True
5.3,517,77,2815,28.8,86,Pineapple,augmented_smote,0.9967,True
5.5,441,76,20682,31.4,99,Pineapple,augmented_smote,0.98,True
5.5,467,76,12962,30.2,94,Pineapple,augmented_smote,0.9167,True
6.0,555,75,21063,30.8,93,Pineapple,augmented_smote,0.9933,True
4.5,560,74,25877,32.1,95,Pineapple,augmented_smote,1.0,True
5.4,499,77,3258,28.7,88,Pineapple,augmented_smote,0.9856,True
5.4,502,77,2889,28.6,88,Pineapple,augmented_smote,0.9722,True
5.4,451,76,22319,31.7,99,Pineapple,augmented_smote,1.0,True
5.5,460,76,15033,30.5,95,Pineapple,augmented_smote,0.9833,True
4.5,594,73,39078,34.1,99,Pineapple,augmented_smote,1.0,True
5.5,444,76,19989,31.3,98,Pineapple,augmented_smote,0.9867,True
5.3,518,77,2812,28.8,86,Pineapple,augmented_smote,0.9869,True
5.4,490,77,5883,29.1,90,Pineapple,augmented_smote,0.9667,True
6.0,536,76,14698,30.0,91,Pineapple,augmented_smote,0.93,True
4.5,567,74,35891,33.6,99,Pineapple,augmented_smote,1.0,True
5.4,491,77,5483,29.0,90,Pineapple,augmented_smote,0.97,True
5.3,516,77,2820,28.8,86,Pineapple,augmented_smote,1.0,True
4.7,520,74,30446,32.9,99,Pineapple,augmented_smote,0.9967,True
6.0,577,74,28109,31.6,95,Pineapple,augmented_smote,0.9967,True
4.5,585,73,34668,33.5,97,Pineapple,augmented_smote,0.9967,True
5.3,517,77,3449,28.9,86,Pineapple,augmented_smote,1.0,True
4.9,542,76,13517,30.4,90,Pineapple,augmented_smote,0.9,True
5.4,521,77,3359,28.9,86,Pineapple,augmented_smote,0.9549,True
5.6,448,76,22008,31.6,99,Pineapple,augmented_smote,0.99,True
6.0,471,75,24863,31.8,99,Pineapple,augmented_smote,0.9967,True
4.5,587,73,36298,33.7,98,Pineapple,augmented_smote,1.0,True
6.0,529,76,12331,29.7,91,Pineapple,augmented_smote,0.7867,True
5.9,538,76,9871,29.6,88,Pineapple,augmented_smote,0.2667,False
5.4,488,77,6422,29.2,90,Pineapple,augmented_smote,0.9767,True
5.4,469,76,14361,30.5,94,Pineapple,augmented_smote,1.0,True
6.0,622,72,43110,33.4,99,Pineapple,augmented_smote,0.9733,True
6.0,569,75,22008,31.0,92,Pineapple,augmented_smote,0.99,True
6.0,622,72,43485,33.5,99,Pineapple,augmented_smote,0.9733,True
5.4,507,77,2863,28.7,87,Pineapple,augmented_smote,0.9967,True
5.3,519,77,2807,28.8,86,Pineapple,augmented_smote,0.8279,True
6.0,622,72,42833,33.4,99,Pineapple,augmented_smote,0.9733,True
6.0,590,73,39517,33.1,99,Pineapple,augmented_smote,0.99,True
5.4,501,77,3075,28.6,88,Pineapple,augmented_smote,0.9756,True
5.4,479,77,9190,29.6,92,Pineapple,augmented_smote,0.9,True
4.5,594,73,39014,34.1,99,Pineapple,augmented_smote,1.0,True
6.0,514,74,30149,32.3,99,Pineapple,augmented_smote,0.99,True
6.0,608,73,37279,32.8,97,Pineapple,augmented_smote,0.9967,True
5.4,485,77,7295,29.3,91,Pineapple,augmented_smote,0.94,True
6.0,604,73,35687,32.6,96,Pineapple,augmented_smote,0.9933,True
6.0,553,75,20377,30.7,93,Pineapple,augmented_smote,0.9933,True
6.0,606,72,41519,33.3,99,Pineapple,augmented_smote,0.98,True
5.0,528,76,13512,30.2,91,Pineapple,augmented_smote,0.92,True
5.2,513,76,7913,29.4,90,Pineapple,augmented_smote,0.8333,True
5.4,524,77,4286,29.0,86,Pineapple,augmented_smote,0.9267,True
5.7,604,73,40636,33.9,99,Pineapple,augmented_smote,0.9633,True
5.2,527,77,6474,29.3,87,Pineapple,augmented_smote,0.7944,True
6.0,574,74,27387,31.5,95,Pineapple,augmented_smote,0.9967,True
5.3,511,77,2847,28.7,87,Pineapple,augmented_smote,1.0,True
5.5,459,76,15237,30.6,95,Pineapple,augmented_smote,0.9933,True
5.4,481,77,11776,30.1,92,Pineapple,augmented_smote,0.94,True
4.8,547,76,16112,30.7,91,Pineapple,augmented_smote,0.9333,True
5.4,475,76,13013,30.3,93,Pineapple,augmented_smote,0.9567,True
5.7,532,76,7621,29.4,88,Pineapple,augmented_smote,0.21,False
4.5,568,74,29196,32.6,96,Pineapple,augmented_smote,1.0,True
5.3,513,77,2837,28.7,87,Pineapple,augmented_smote,1.0,True
5.5,444,76,20181,31.4,98,Pineapple,augmented_smote,0.99,True
5.3,517,77,2816,28.8,86,Pineapple,augmented_smote,0.9967,True
5.4,499,77,7642,29.5,89,Pineapple,augmented_smote,0.9933,True
6.0,552,75,15279,30.2,90,Pineapple,augmented_smote,0.9633,True
4.5,557,75,24961,32.0,95,Pineapple,augmented_smote,1.0,True
5.4,475,77,10536,29.8,93,Pineapple,augmented_smote,0.9033,True
5.5,502,77,3664,28.7,88,Pineapple,augmented_smote,0.6922,True
5.4,495,77,4439,28.8,89,Pineapple,augmented_smote,0.97,True
6.0,565,75,20483,30.8,92,Pineapple,augmented_smote,0.99,True
6.6,470,82,1123,27.6,96,Gabi,augmented_smote,1.0,True
6.7,463,85,1111,27.3,96,Gabi,augmented_smote,0.9967,True
6.5,470,81,1327,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,82,1452,27.8,95,Gabi,augmented_smote,0.99,True
6.5,470,82,1189,27.5,96,Gabi,augmented_smote,0.9933,True
6.6,470,83,1146,27.4,96,Gabi,augmented_smote,0.9967,True
6.5,468,82,1210,27.8,96,Gabi,augmented_smote,1.0,True
6.5,466,82,1200,27.6,95,Gabi,augmented_smote,1.0,True
6.5,470,82,1273,27.6,95,Gabi,augmented_smote,1.0,True
6.7,469,84,1100,27.1,96,Gabi,augmented_smote,0.9633,True
6.5,470,82,1200,27.6,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1389,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,82,1200,27.5,96,Gabi,augmented_smote,0.9967,True
6.6,467,83,1190,27.7,96,Gabi,augmented_smote,0.9973,True
6.7,469,84,1100,27.2,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1281,27.8,96,Gabi,augmented_smote,1.0,True
6.7,470,81,1543,27.8,95,Gabi,augmented_smote,0.9833,True
6.8,470,80,1599,27.8,96,Gabi,augmented_smote,0.9567,True
6.7,470,84,1100,27.2,96,Gabi,augmented_smote,0.9967,True
6.6,470,84,1100,27.2,96,Gabi,augmented_smote,0.9933,True
6.7,467,84,1100,27.2,96,Gabi,augmented_smote,1.0,True
6.5,470,81,1325,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,81,1322,27.8,96,Gabi,augmented_smote,1.0,True
6.5,465,82,1180,27.6,95,Gabi,augmented_smote,0.9967,True
6.7,462,84,1122,27.4,96,Gabi,augmented_smote,0.9967,True
6.5,470,80,1314,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,80,1462,27.8,96,Gabi,augmented_smote,0.9933,True
6.6,470,83,1144,27.4,96,Gabi,augmented_smote,0.9967,True
6.5,466,82,1200,27.6,95,Gabi,augmented_smote,1.0,True
6.5,470,83,1326,27.6,94,Gabi,augmented_smote,0.9822,True
6.6,462,84,1150,27.4,96,Gabi,augmented_smote,0.9967,True
6.7,461,85,1100,27.3,96,Gabi,augmented_smote,1.0,True
6.5,470,83,1310,27.6,94,Gabi,augmented_smote,0.9807,True
6.5,470,81,1253,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,81,1486,27.8,95,Gabi,augmented_smote,0.9967,True
6.7,470,81,1496,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,81,1199,27.8,96,Gabi,augmented_smote,0.9967,True
6.7,464,85,1100,27.2,96,Gabi,augmented_smote,1.0,True
6.6,470,84,1140,27.4,96,Gabi,augmented_smote,0.9967,True
6.5,470,81,1322,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,80,1433,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,83,1134,27.4,96,Gabi,augmented_smote,0.9967,True
6.7,461,84,1118,27.4,96,Gabi,augmented_smote,0.9933,True
6.6,467,83,1199,27.8,96,Gabi,augmented_smote,0.9973,True
6.5,470,82,1275,27.6,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1381,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,82,1200,27.5,96,Gabi,augmented_smote,0.9967,True
6.7,460,85,1101,27.3,96,Gabi,augmented_smote,0.9833,True
6.5,470,81,1342,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1280,27.8,96,Gabi,augmented_smote,1.0,True
6.7,461,85,1115,27.3,96,Gabi,augmented_smote,0.9967,True
6.5,470,80,1361,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1332,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,84,1325,27.5,95,Gabi,augmented_smote,0.9722,True
6.6,470,81,1356,27.8,95,Gabi,augmented_smote,0.9933,True
6.7,465,85,1100,27.2,96,Gabi,augmented_smote,1.0,True
6.7,470,81,1546,27.8,95,Gabi,augmented_smote,0.98,True
6.5,470,80,1311,27.8,96,Gabi,augmented_smote,1.0,True
6.6,469,83,1100,27.2,96,Gabi,augmented_smote,0.9833,True
6.5,470,80,1350,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,81,1409,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1373,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,81,1273,27.8,96,Gabi,augmented_smote,1.0,True
6.6,463,83,1166,27.5,96,Gabi,augmented_smote,0.984,True
6.7,470,84,1100,27.1,96,Gabi,augmented_smote,0.96,True
6.5,470,83,1371,27.6,94,Gabi,augmented_smote,0.9822,True
6.5,470,82,1468,27.8,95,Gabi,augmented_smote,0.99,True
6.5,468,82,1213,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,83,1100,27.3,96,Gabi,augmented_smote,0.9933,True
6.5,470,82,1468,27.8,95,Gabi,augmented_smote,0.99,True
6.5,470,81,1231,27.8,96,Gabi,augmented_smote,0.9933,True
6.5,470,80,1379,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,83,1120,27.3,96,Gabi,augmented_smote,0.9933,True
6.6,470,81,1375,27.8,95,Gabi,augmented_smote,0.9933,True
6.5,470,83,1322,27.6,94,Gabi,augmented_smote,0.9856,True
6.6,464,84,1154,27.6,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1291,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,82,1437,27.7,94,Gabi,augmented_smote,0.9,True
6.6,462,84,1140,27.4,96,Gabi,augmented_smote,0.9967,True
6.5,470,80,1400,27.8,96,Gabi,augmented_smote,1.0,True
6.6,470,83,1101,27.3,96,Gabi,augmented_smote,0.9933,True
6.5,469,81,1238,27.8,96,Gabi,augmented_smote,1.0,True
6.5,467,82,1221,27.7,95,Gabi,augmented_smote,0.9933,True
6.7,466,84,1100,27.2,96,Gabi,augmented_smote,1.0,True
6.5,470,81,1258,27.8,96,Gabi,augmented_smote,1.0,True
6.5,470,82,1315,27.7,95,Gabi,augmented_smote,0.9967,True
6.5,470,82,1294,27.6,95,Gabi,augmented_smote,1.0,True
6.7,461,84,1119,27.4,96,Gabi,augmented_smote,0.9933,True
6.5,470,81,1235,27.8,96,Gabi,augmented_smote,1.0,True
6.8,470,80,1592,27.8,96,Gabi,augmented_smote,0.9867,True
6.7,470,81,1486,27.8,96,Gabi,augmented_smote,1.0,True
6.7,469,84,1100,27.2,96,Gabi,augmented_smote,1.0,True
6.5,470,80,1803,28.0,91,Ginger,augmented_smote,0.97,True
5.9,470,82,1810,27.7,91,Ginger,augmented_smote,0.9208,True
6.2,470,78,1810,27.8,89,Ginger,augmented_smote,0.9717,True
6.2,470,78,1810,28.3,89,Ginger,augmented_smote,0.895,True
6.4,470,79,1810,27.7,91,Ginger,augmented_smote,1.0,True
6.4,470,79,1810,27.6,91,Ginger,augmented_smote,1.0,True
6.3,470,78,1810,27.6,90,Ginger,augmented_smote,0.9963,True
6.0,470,81,1810,27.8,91,Ginger,augmented_smote,0.9815,True
6.4,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
6.4,470,80,1810,27.8,91,Ginger,augmented_smote,1.0,True
6.1,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
6.3,462,78,1805,28.2,90,Ginger,augmented_smote,0.9333,True
6.0,470,81,1810,27.8,91,Ginger,augmented_smote,0.9815,True
5.7,467,84,1292,27.0,87,Ginger,augmented_smote,0.6945,True
6.1,470,80,1810,28.0,91,Ginger,augmented_smote,0.9975,True
6.4,470,79,1810,27.9,91,Ginger,augmented_smote,1.0,True
5.5,456,85,1176,27.1,85,Ginger,augmented_smote,0.7663,True
6.2,470,79,1810,28.0,91,Ginger,augmented_smote,0.9942,True
5.7,470,84,1334,27.0,87,Ginger,augmented_smote,0.9315,True
6.1,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
5.6,463,84,1239,27.0,86,Ginger,augmented_smote,0.8398,True
6.4,470,79,1800,28.1,91,Ginger,augmented_smote,0.9975,True
6.3,460,78,1766,28.1,90,Ginger,augmented_smote,0.7744,True
6.2,464,79,1750,28.0,90,Ginger,augmented_smote,0.5109,False
6.1,470,80,1810,28.0,91,Ginger,augmented_smote,0.9975,True
6.3,470,81,1810,27.6,91,Ginger,augmented_smote,0.9815,True
5.9,470,82,1669,27.2,91,Ginger,augmented_smote,0.9502,True
6.4,470,80,1810,28.1,91,Ginger,augmented_smote,0.9967,True
6.4,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
5.8,470,83,1620,27.5,90,Ginger,augmented_smote,0.8161,True
6.3,470,78,1810,27.6,90,Ginger,augmented_smote,0.9963,True
5.7,470,84,1328,27.0,87,Ginger,augmented_smote,0.9115,True
6.4,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
5.6,460,85,1214,27.1,86,Ginger,augmented_smote,0.8532,True
6.3,470,79,1810,27.9,91,Ginger,augmented_smote,1.0,True
6.2,470,78,1810,27.8,89,Ginger,augmented_smote,0.9717,True
6.2,470,77,1810,28.0,89,Ginger,augmented_smote,0.9663,True
6.2,470,79,1810,28.0,91,Ginger,augmented_smote,0.9942,True
6.0,470,81,1810,27.8,91,Ginger,augmented_smote,0.9815,True
6.0,470,82,1788,27.4,91,Ginger,augmented_smote,0.9833,True
6.4,470,79,1810,27.6,91,Ginger,augmented_smote,1.0,True
5.7,470,84,1347,27.0,87,Ginger,augmented_smote,0.9248,True
6.3,470,78,1810,28.1,91,Ginger,augmented_smote,0.9997,True
6.3,470,79,1810,28.2,90,Ginger,augmented_smote,0.9543,True
6.4,470,79,1810,27.6,91,Ginger,augmented_smote,1.0,True
6.0,470,82,1577,27.2,89,Ginger,augmented_smote,0.6356,True
6.3,467,78,1810,28.2,90,Ginger,augmented_smote,0.9405,True
6.3,470,78,1810,27.6,90,Ginger,augmented_smote,0.9963,True
6.2,470,81,1718,27.3,91,Ginger,augmented_smote,0.9681,True
6.1,470,77,1810,28.3,89,Ginger,augmented_smote,0.8197,True
6.1,470,81,1644,27.5,89,Ginger,augmented_smote,0.8577,True
6.3,470,81,1779,27.6,91,Ginger,augmented_smote,0.9781,True
6.2,470,79,1810,28.1,91,Ginger,augmented_smote,0.9975,True
6.2,470,79,1810,27.9,91,Ginger,augmented_smote,0.9975,True
6.1,470,80,1810,27.9,91,Ginger,augmented_smote,0.9975,True
6.1,470,77,1810,28.2,88,Ginger,augmented_smote,0.82,True
6.1,470,82,1655,27.2,91,Ginger,augmented_smote,0.9667,True
6.2,470,79,1810,28.2,91,Ginger,augmented_smote,0.99,True
6.5,470,80,1778,27.9,91,Ginger,augmented_smote,0.97,True
6.4,470,80,1810,27.8,91,Ginger,augmented_smote,1.0,True
5.9,470,83,1501,26.9,89,Ginger,augmented_smote,0.8848,True
6.3,470,80,1810,27.9,91,Ginger,augmented_smote,1.0,True
6.4,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
6.2,470,81,1810,27.9,91,Ginger,augmented_smote,0.9915,True
6.4,470,79,1800,28.1,91,Ginger,augmented_smote,0.9975,True
6.2,470,78,1810,28.2,89,Ginger,augmented_smote,0.965,True
6.1,470,82,1615,27.5,90,Ginger,augmented_smote,0.8613,True
6.4,470,80,1753,27.9,91,Ginger,augmented_smote,0.9467,True
6.1,470,80,1810,28.0,91,Ginger,augmented_smote,0.9975,True
6.4,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
6.4,470,79,1810,27.6,91,Ginger,augmented_smote,1.0,True
6.3,462,78,1805,28.2,90,Ginger,augmented_smote,0.9333,True
6.0,470,82,1498,27.6,89,Ginger,augmented_smote,0.3843,False
6.2,470,79,1810,27.6,91,Ginger,augmented_smote,1.0,True
6.1,470,80,1810,27.9,91,Ginger,augmented_smote,0.9975,True
6.0,470,83,1555,27.0,90,Ginger,augmented_smote,0.8967,True
6.4,470,80,1810,27.7,91,Ginger,augmented_smote,1.0,True
6.3,470,79,1810,28.0,91,Ginger,augmented_smote,0.9967,True
5.9,470,83,1523,27.0,89,Ginger,augmented_smote,0.8848,True
6.4,470,79,1800,28.1,91,Ginger,augmented_smote,0.9975,True
6.4,470,79,1810,28.1,91,Ginger,augmented_smote,1.0,True
6.2,470,81,1730,27.4,91,Ginger,augmented_smote,0.9748,True
6.4,470,80,1810,27.8,91,Ginger,augmented_smote,1.0,True
5.6,470,84,1397,27.3,88,Ginger,augmented_smote,0.7997,True
6.2,470,79,1810,28.2,91,Ginger,augmented_smote,0.99,True
6.4,470,79,1800,28.1,91,Ginger,augmented_smote,0.9975,True
6.3,461,78,1800,28.2,90,Ginger,augmented_smote,0.8138,True
6.5,470,80,1810,27.9,91,Ginger,augmented_smote,0.9767,True
6.2,470,79,1810,28.2,91,Ginger,augmented_smote,0.99,True
6.3,470,78,1810,27.5,90,Ginger,augmented_smote,0.9897,True
5.7,456,84,1273,27.3,86,Ginger,augmented_smote,0.6391,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.3,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9876,True
6.7,406,79,1937,28.0,84,Ipil Ipil,augmented_smote,0.9448,True
6.3,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9876,True
6.6,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9799,True
6.8,405,79,1919,28.0,84,Ipil Ipil,augmented_smote,0.9267,True
6.7,406,79,1972,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.3,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9876,True
6.4,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.991,True
6.8,405,79,1914,28.0,84,Ipil Ipil,augmented_smote,0.9503,True
6.8,405,79,1917,28.0,84,Ipil Ipil,augmented_smote,0.9167,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.8,405,79,1909,28.0,84,Ipil Ipil,augmented_smote,0.9469,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.7,406,79,1966,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.6,407,79,2000,28.1,84,Ipil Ipil,augmented_smote,0.8729,True
6.4,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.9868,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.7,406,79,1968,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.4,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.991,True
6.8,405,79,1909,28.0,84,Ipil Ipil,augmented_smote,0.9469,True
6.3,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9814,True
6.4,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.9868,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.7,406,79,1951,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.6,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9799,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.4,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.991,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.6,407,79,2000,28.1,84,Ipil Ipil,augmented_smote,0.8729,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.7,405,79,1926,28.0,84,Ipil Ipil,augmented_smote,0.9368,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.7,406,79,1962,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.8,405,79,1908,28.0,84,Ipil Ipil,augmented_smote,0.9413,True
6.3,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9876,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.8,405,79,1912,28.0,84,Ipil Ipil,augmented_smote,0.9503,True
6.6,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9799,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.4,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.991,True
6.6,407,79,2000,28.1,84,Ipil Ipil,augmented_smote,0.8729,True
6.6,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9799,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.7,406,79,1944,28.1,84,Ipil Ipil,augmented_smote,0.9695,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.3,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9876,True
6.4,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.991,True
6.7,406,79,1965,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.4,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.9868,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.4,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.991,True
6.3,409,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9657,True
6.8,405,79,1908,28.0,84,Ipil Ipil,augmented_smote,0.9413,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.7,406,79,1953,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.8,405,79,1915,28.0,84,Ipil Ipil,augmented_smote,0.9294,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.7,405,79,1926,28.0,84,Ipil Ipil,augmented_smote,0.9368,True
6.8,405,79,1907,28.0,84,Ipil Ipil,augmented_smote,0.9189,True
6.5,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9743,True
6.6,407,79,2000,28.2,84,Ipil Ipil,augmented_smote,0.9799,True
6.5,408,78,2000,28.2,83,Ipil Ipil,augmented_smote,0.991,True
6.3,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9814,True
6.4,408,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9944,True
6.7,405,79,1928,28.0,84,Ipil Ipil,augmented_smote,0.9368,True
6.7,406,79,1969,28.1,84,Ipil Ipil,augmented_smote,0.9678,True
6.3,409,78,2000,28.3,83,Ipil Ipil,augmented_smote,0.9876,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
6.2,410,78,2000,28.4,83,Ipil Ipil,augmented_smote,0.9933,True
